split,filename,label
train,neg_train_4221.jpg,0
train,pos_val_2833.jpg,1
train,neg_train_785.jpg,0
train,neg_val_1289.jpg,0
train,neg_val_75.jpg,0
train,pos_val_8512.jpg,1
train,neg_train_7709.jpg,0
train,neg_train_4623.jpg,0
train,neg_train_2011.jpg,0
train,neg_train_2311.jpg,0
train,pos_val_7704.jpg,1
train,pos_val_39.jpg,1
train,neg_train_1579.jpg,0
train,neg_val_2859.jpg,0
train,pos_val_2340.jpg,1
train,neg_train_2826.jpg,0
train,neg_val_1137.jpg,0
train,pos_val_5629.jpg,1
train,neg_val_2537.jpg,0
train,neg_train_2117.jpg,0
train,pos_val_5228.jpg,1
train,neg_train_2176.jpg,0
train,pos_val_7879.jpg,1
train,neg_train_13390.jpg,0
train,pos_val_63.jpg,1
train,pos_val_5126.jpg,1
train,neg_train_5442.jpg,0
train,neg_train_2723.jpg,0
train,neg_train_1017.jpg,0
train,pos_val_1307.jpg,1
train,neg_train_724.jpg,0
train,neg_train_3280.jpg,0
train,neg_train_709.jpg,0
train,neg_train_12273.jpg,0
train,neg_train_6026.jpg,0
train,neg_train_6370.jpg,0
train,pos_val_2050.jpg,1
train,neg_train_13399.jpg,0
train,neg_train_8473.jpg,0
train,neg_train_3203.jpg,0
train,neg_train_9038.jpg,0
train,pos_val_33.jpg,1
train,neg_val_2258.jpg,0
train,neg_train_6322.jpg,0
train,neg_train_985.jpg,0
train,neg_train_6908.jpg,0
train,pos_val_1780.jpg,1
train,pos_val_1437.jpg,1
train,pos_val_296.jpg,1
train,neg_train_3899.jpg,0
train,neg_train_13670.jpg,0
train,pos_val_9414.jpg,1
train,neg_train_11591.jpg,0
train,neg_train_2933.jpg,0
train,pos_val_861.jpg,1
train,neg_train_2130.jpg,0
train,neg_train_3334.jpg,0
train,neg_val_2473.jpg,0
train,neg_train_9150.jpg,0
train,pos_val_6557.jpg,1
train,neg_val_1532.jpg,0
train,pos_val_8268.jpg,1
train,pos_val_8884.jpg,1
train,neg_val_1638.jpg,0
train,pos_val_7744.jpg,1
train,neg_train_6134.jpg,0
train,neg_train_2097.jpg,0
train,neg_train_8286.jpg,0
train,neg_train_12294.jpg,0
train,neg_train_11812.jpg,0
train,pos_val_7318.jpg,1
train,pos_val_145.jpg,1
train,neg_train_10200.jpg,0
train,neg_train_10767.jpg,0
train,neg_train_894.jpg,0
train,pos_val_4087.jpg,1
train,neg_train_3022.jpg,0
train,pos_val_5166.jpg,1
train,pos_val_3200.jpg,1
train,neg_val_906.jpg,0
train,neg_train_11366.jpg,0
train,pos_val_1773.jpg,1
train,neg_val_1210.jpg,0
train,neg_val_2739.jpg,0
train,neg_train_3191.jpg,0
train,neg_train_1516.jpg,0
train,neg_train_7791.jpg,0
train,neg_val_295.jpg,0
train,pos_val_3216.jpg,1
train,pos_val_8213.jpg,1
train,pos_val_6534.jpg,1
train,neg_val_1001.jpg,0
train,neg_train_12025.jpg,0
train,neg_val_712.jpg,0
train,neg_val_2768.jpg,0
train,neg_train_870.jpg,0
train,pos_val_7062.jpg,1
train,neg_val_1696.jpg,0
train,neg_train_7545.jpg,0
train,neg_train_10270.jpg,0
train,pos_val_3724.jpg,1
train,pos_val_679.jpg,1
train,pos_val_8053.jpg,1
train,neg_train_5821.jpg,0
train,neg_train_13486.jpg,0
train,pos_val_3914.jpg,1
train,pos_val_3174.jpg,1
train,pos_val_7589.jpg,1
train,neg_val_2299.jpg,0
train,pos_val_6116.jpg,1
train,pos_val_8033.jpg,1
train,pos_val_9067.jpg,1
train,neg_train_2642.jpg,0
train,pos_val_802.jpg,1
train,neg_train_9968.jpg,0
train,neg_train_309.jpg,0
train,pos_val_5878.jpg,1
train,pos_val_6127.jpg,1
train,neg_train_5287.jpg,0
train,neg_val_205.jpg,0
train,pos_val_8081.jpg,1
train,pos_val_7491.jpg,1
train,neg_train_6501.jpg,0
train,neg_val_266.jpg,0
train,pos_val_9117.jpg,1
train,pos_val_4747.jpg,1
train,pos_val_8435.jpg,1
train,pos_val_9502.jpg,1
train,pos_val_6631.jpg,1
train,neg_train_5714.jpg,0
train,neg_train_258.jpg,0
train,pos_val_111.jpg,1
train,pos_val_5294.jpg,1
train,neg_val_2343.jpg,0
train,pos_val_6585.jpg,1
train,neg_train_3265.jpg,0
train,pos_val_2983.jpg,1
train,neg_train_12188.jpg,0
train,pos_val_7215.jpg,1
train,neg_train_12322.jpg,0
train,pos_val_2896.jpg,1
train,pos_val_2343.jpg,1
train,pos_val_6142.jpg,1
train,pos_val_9139.jpg,1
train,neg_train_1134.jpg,0
train,neg_val_1349.jpg,0
train,neg_train_157.jpg,0
train,neg_train_8857.jpg,0
train,neg_val_1472.jpg,0
train,neg_train_12384.jpg,0
train,neg_train_6107.jpg,0
train,pos_val_924.jpg,1
train,neg_train_6755.jpg,0
train,neg_val_1843.jpg,0
train,neg_train_13177.jpg,0
train,neg_val_2261.jpg,0
train,neg_val_35.jpg,0
train,neg_train_4446.jpg,0
train,neg_train_7129.jpg,0
train,neg_train_5370.jpg,0
train,pos_val_8896.jpg,1
train,neg_train_10157.jpg,0
train,pos_val_6128.jpg,1
train,pos_val_3317.jpg,1
train,neg_val_2350.jpg,0
train,pos_val_1017.jpg,1
train,neg_train_7557.jpg,0
train,pos_val_4302.jpg,1
train,neg_train_11844.jpg,0
train,neg_train_13551.jpg,0
train,neg_train_4183.jpg,0
train,neg_train_13170.jpg,0
train,pos_val_7721.jpg,1
train,neg_train_9287.jpg,0
train,pos_val_9132.jpg,1
train,pos_val_266.jpg,1
train,neg_val_2839.jpg,0
train,neg_train_1974.jpg,0
train,pos_val_9379.jpg,1
train,neg_val_2486.jpg,0
train,neg_train_2509.jpg,0
train,neg_train_392.jpg,0
train,pos_val_4896.jpg,1
train,neg_train_11088.jpg,0
train,neg_train_10214.jpg,0
train,neg_train_12864.jpg,0
train,neg_train_11685.jpg,0
train,pos_val_3884.jpg,1
train,neg_val_793.jpg,0
train,pos_val_8556.jpg,1
train,neg_train_2086.jpg,0
train,neg_train_12896.jpg,0
train,neg_train_11772.jpg,0
train,pos_val_7564.jpg,1
train,pos_val_55.jpg,1
train,neg_train_13957.jpg,0
train,neg_train_8159.jpg,0
train,neg_train_7693.jpg,0
train,neg_train_2173.jpg,0
train,neg_val_1385.jpg,0
train,neg_train_1573.jpg,0
train,neg_train_3373.jpg,0
train,pos_val_5694.jpg,1
train,neg_train_11557.jpg,0
train,neg_train_6298.jpg,0
train,neg_train_7362.jpg,0
train,neg_train_6310.jpg,0
train,neg_train_4036.jpg,0
train,neg_train_4436.jpg,0
train,neg_train_588.jpg,0
train,neg_train_3396.jpg,0
train,neg_train_1230.jpg,0
train,pos_val_7047.jpg,1
train,neg_train_1346.jpg,0
train,neg_train_9398.jpg,0
train,pos_val_8611.jpg,1
train,pos_val_5736.jpg,1
train,pos_val_2245.jpg,1
train,neg_train_9966.jpg,0
train,pos_val_3055.jpg,1
train,neg_train_2667.jpg,0
train,neg_train_664.jpg,0
train,pos_val_8059.jpg,1
train,pos_val_5192.jpg,1
train,neg_train_6321.jpg,0
train,pos_val_9035.jpg,1
train,neg_val_1977.jpg,0
train,pos_val_6001.jpg,1
train,pos_val_9104.jpg,1
train,neg_val_434.jpg,0
train,pos_val_3796.jpg,1
train,pos_val_6647.jpg,1
train,neg_train_12375.jpg,0
train,pos_val_3543.jpg,1
train,neg_train_10403.jpg,0
train,pos_val_9005.jpg,1
train,pos_val_3812.jpg,1
train,neg_train_11908.jpg,0
train,pos_val_7780.jpg,1
train,pos_val_6997.jpg,1
train,neg_val_2112.jpg,0
train,neg_train_433.jpg,0
train,neg_train_1089.jpg,0
train,pos_val_3623.jpg,1
train,pos_val_1169.jpg,1
train,pos_val_7906.jpg,1
train,neg_train_3620.jpg,0
train,neg_train_837.jpg,0
train,pos_val_6992.jpg,1
train,neg_val_650.jpg,0
train,neg_train_2925.jpg,0
train,pos_val_726.jpg,1
train,pos_val_1305.jpg,1
train,pos_val_5715.jpg,1
train,pos_val_4778.jpg,1
train,pos_val_4456.jpg,1
train,pos_val_954.jpg,1
train,pos_val_2722.jpg,1
train,pos_val_1320.jpg,1
train,neg_train_11083.jpg,0
train,pos_val_6000.jpg,1
train,pos_val_6055.jpg,1
train,pos_val_4024.jpg,1
train,neg_train_1011.jpg,0
train,pos_val_6463.jpg,1
train,neg_val_1952.jpg,0
train,neg_train_11310.jpg,0
train,neg_train_10856.jpg,0
train,neg_train_4570.jpg,0
train,neg_val_2581.jpg,0
train,neg_train_10440.jpg,0
train,pos_val_5500.jpg,1
train,neg_train_10492.jpg,0
train,pos_val_6518.jpg,1
train,neg_train_3771.jpg,0
train,pos_val_8730.jpg,1
train,neg_train_1404.jpg,0
train,pos_val_748.jpg,1
train,neg_train_5601.jpg,0
train,pos_val_3534.jpg,1
train,neg_train_7529.jpg,0
train,pos_val_7928.jpg,1
train,pos_val_4122.jpg,1
train,pos_val_7401.jpg,1
train,pos_val_152.jpg,1
train,neg_train_11885.jpg,0
train,neg_train_9442.jpg,0
train,neg_train_9769.jpg,0
train,pos_val_6217.jpg,1
train,neg_train_2654.jpg,0
train,neg_train_13069.jpg,0
train,neg_train_4309.jpg,0
train,neg_train_2270.jpg,0
train,neg_train_9840.jpg,0
train,neg_train_4257.jpg,0
train,neg_train_12767.jpg,0
train,neg_train_9926.jpg,0
train,neg_val_898.jpg,0
train,neg_train_6927.jpg,0
train,pos_val_5265.jpg,1
train,pos_val_5608.jpg,1
train,neg_train_4011.jpg,0
train,neg_train_3344.jpg,0
train,pos_val_5492.jpg,1
train,pos_val_4685.jpg,1
train,pos_val_9557.jpg,1
train,neg_train_4294.jpg,0
train,neg_train_501.jpg,0
train,neg_train_2523.jpg,0
train,neg_train_13789.jpg,0
train,pos_val_1730.jpg,1
train,neg_train_6001.jpg,0
train,neg_val_1156.jpg,0
train,pos_val_1774.jpg,1
train,pos_val_9312.jpg,1
train,neg_train_9780.jpg,0
train,pos_val_4054.jpg,1
train,neg_train_13599.jpg,0
train,neg_val_2678.jpg,0
train,pos_val_7675.jpg,1
train,pos_val_3014.jpg,1
train,neg_val_606.jpg,0
train,pos_val_4546.jpg,1
train,pos_val_7270.jpg,1
train,neg_val_1011.jpg,0
train,pos_val_3740.jpg,1
train,neg_train_2674.jpg,0
train,neg_train_11678.jpg,0
train,neg_val_1962.jpg,0
train,neg_train_11278.jpg,0
train,neg_train_3162.jpg,0
train,pos_val_9519.jpg,1
train,neg_train_2959.jpg,0
train,neg_val_914.jpg,0
train,neg_train_11898.jpg,0
train,pos_val_1746.jpg,1
train,neg_train_6211.jpg,0
train,neg_train_3664.jpg,0
train,neg_train_4359.jpg,0
train,pos_val_7288.jpg,1
train,pos_val_3136.jpg,1
train,neg_val_1231.jpg,0
train,pos_val_5906.jpg,1
train,neg_train_9447.jpg,0
train,pos_val_4005.jpg,1
train,neg_train_9983.jpg,0
train,pos_val_3338.jpg,1
train,neg_val_357.jpg,0
train,neg_train_12090.jpg,0
train,pos_val_7785.jpg,1
train,pos_val_9387.jpg,1
train,pos_val_9009.jpg,1
train,neg_train_1897.jpg,0
train,neg_val_2659.jpg,0
train,pos_val_498.jpg,1
train,neg_train_3406.jpg,0
train,neg_train_7707.jpg,0
train,pos_val_5645.jpg,1
train,pos_val_5493.jpg,1
train,neg_train_2371.jpg,0
train,neg_train_12197.jpg,0
train,pos_val_9972.jpg,1
train,pos_val_40.jpg,1
train,pos_val_4694.jpg,1
train,pos_val_9980.jpg,1
train,neg_train_9955.jpg,0
train,pos_val_1362.jpg,1
train,pos_val_8622.jpg,1
train,pos_val_2366.jpg,1
train,pos_val_5351.jpg,1
train,pos_val_1355.jpg,1
train,neg_train_7752.jpg,0
train,pos_val_7850.jpg,1
train,neg_train_542.jpg,0
train,neg_train_6700.jpg,0
train,neg_train_305.jpg,0
train,pos_val_6252.jpg,1
train,pos_val_9582.jpg,1
train,neg_train_4172.jpg,0
train,neg_train_4584.jpg,0
train,pos_val_2195.jpg,1
train,pos_val_5774.jpg,1
train,neg_train_2879.jpg,0
train,neg_train_940.jpg,0
train,neg_train_3390.jpg,0
train,neg_train_12849.jpg,0
train,pos_val_4928.jpg,1
train,pos_val_4068.jpg,1
train,pos_val_6551.jpg,1
train,pos_val_4872.jpg,1
train,neg_train_2268.jpg,0
train,pos_val_1193.jpg,1
train,neg_train_945.jpg,0
train,neg_train_11565.jpg,0
train,neg_val_709.jpg,0
train,neg_train_12327.jpg,0
train,neg_train_13368.jpg,0
train,pos_val_9088.jpg,1
train,pos_val_6837.jpg,1
train,neg_val_2121.jpg,0
train,neg_train_6398.jpg,0
train,neg_train_8446.jpg,0
train,neg_train_8759.jpg,0
train,pos_val_5086.jpg,1
train,neg_val_1617.jpg,0
train,pos_val_9.jpg,1
train,pos_val_7263.jpg,1
train,pos_val_1205.jpg,1
train,pos_val_2506.jpg,1
train,pos_val_5030.jpg,1
train,neg_val_1037.jpg,0
train,neg_train_12560.jpg,0
train,neg_train_10118.jpg,0
train,pos_val_4326.jpg,1
train,pos_val_3016.jpg,1
train,neg_train_2340.jpg,0
train,neg_val_2333.jpg,0
train,neg_train_12971.jpg,0
train,neg_val_2379.jpg,0
train,neg_train_5353.jpg,0
train,pos_val_361.jpg,1
train,neg_train_5093.jpg,0
train,neg_val_2038.jpg,0
train,neg_train_2998.jpg,0
train,neg_train_2422.jpg,0
train,neg_val_566.jpg,0
train,neg_val_2195.jpg,0
train,neg_train_6304.jpg,0
train,neg_train_10203.jpg,0
train,pos_val_9228.jpg,1
train,pos_val_5075.jpg,1
train,neg_val_2927.jpg,0
train,neg_train_7649.jpg,0
train,pos_val_2385.jpg,1
train,neg_train_6174.jpg,0
train,neg_val_2364.jpg,0
train,neg_train_1705.jpg,0
train,pos_val_5438.jpg,1
train,neg_train_3706.jpg,0
train,pos_val_1919.jpg,1
train,pos_val_1615.jpg,1
train,pos_val_640.jpg,1
train,pos_val_4304.jpg,1
train,neg_train_1220.jpg,0
train,neg_train_10980.jpg,0
train,pos_val_4381.jpg,1
train,pos_val_9705.jpg,1
train,neg_train_5438.jpg,0
train,neg_train_11261.jpg,0
train,neg_train_5464.jpg,0
train,neg_train_1288.jpg,0
train,pos_val_3580.jpg,1
train,pos_val_9872.jpg,1
train,neg_train_2033.jpg,0
train,pos_val_3986.jpg,1
train,neg_train_13701.jpg,0
train,pos_val_5656.jpg,1
train,pos_val_1223.jpg,1
train,pos_val_9679.jpg,1
train,pos_val_6952.jpg,1
train,neg_train_8541.jpg,0
train,pos_val_5529.jpg,1
train,pos_val_9599.jpg,1
train,neg_train_1303.jpg,0
train,pos_val_3955.jpg,1
train,neg_train_5615.jpg,0
train,neg_val_681.jpg,0
train,neg_train_4766.jpg,0
train,pos_val_2813.jpg,1
train,neg_train_7270.jpg,0
train,neg_val_1390.jpg,0
train,neg_train_12169.jpg,0
train,neg_train_3890.jpg,0
train,neg_train_8747.jpg,0
train,neg_train_1850.jpg,0
train,neg_train_13085.jpg,0
train,pos_val_2159.jpg,1
train,neg_train_8304.jpg,0
train,neg_train_5655.jpg,0
train,neg_val_1652.jpg,0
train,pos_val_1679.jpg,1
train,pos_val_9637.jpg,1
train,pos_val_7180.jpg,1
train,neg_train_7830.jpg,0
train,neg_train_12353.jpg,0
train,pos_val_5686.jpg,1
train,neg_train_4255.jpg,0
train,neg_train_535.jpg,0
train,neg_train_1099.jpg,0
train,neg_train_6116.jpg,0
train,pos_val_5684.jpg,1
train,neg_train_10833.jpg,0
train,neg_train_8690.jpg,0
train,neg_train_8641.jpg,0
train,neg_train_3885.jpg,0
train,neg_train_2478.jpg,0
train,pos_val_4919.jpg,1
train,pos_val_6707.jpg,1
train,neg_val_36.jpg,0
train,pos_val_5961.jpg,1
train,neg_train_3931.jpg,0
train,neg_train_2261.jpg,0
train,neg_train_5153.jpg,0
train,neg_train_11998.jpg,0
train,pos_val_4704.jpg,1
train,pos_val_687.jpg,1
train,neg_val_2005.jpg,0
train,neg_train_9575.jpg,0
train,neg_train_4783.jpg,0
train,pos_val_9130.jpg,1
train,pos_val_185.jpg,1
train,neg_train_10064.jpg,0
train,neg_train_9568.jpg,0
train,neg_train_3362.jpg,0
train,pos_val_6221.jpg,1
train,neg_train_2903.jpg,0
train,neg_train_5454.jpg,0
train,pos_val_9377.jpg,1
train,neg_train_5467.jpg,0
train,neg_train_10749.jpg,0
train,neg_train_12825.jpg,0
train,pos_val_7387.jpg,1
train,pos_val_9641.jpg,1
train,neg_val_61.jpg,0
train,pos_val_130.jpg,1
train,pos_val_3083.jpg,1
train,neg_val_244.jpg,0
train,neg_val_245.jpg,0
train,pos_val_1388.jpg,1
train,neg_val_2237.jpg,0
train,neg_train_5237.jpg,0
train,neg_train_9156.jpg,0
train,neg_val_831.jpg,0
train,pos_val_1116.jpg,1
train,pos_val_8593.jpg,1
train,neg_train_796.jpg,0
train,neg_train_12505.jpg,0
train,neg_train_13180.jpg,0
train,pos_val_2069.jpg,1
train,neg_train_9337.jpg,0
train,neg_train_2049.jpg,0
train,neg_val_2585.jpg,0
train,pos_val_4914.jpg,1
train,pos_val_8910.jpg,1
train,pos_val_7805.jpg,1
train,neg_val_1474.jpg,0
train,pos_val_2736.jpg,1
train,pos_val_2472.jpg,1
train,neg_val_723.jpg,0
train,neg_train_2106.jpg,0
train,neg_train_7635.jpg,0
train,neg_val_2633.jpg,0
train,neg_train_7584.jpg,0
train,pos_val_7187.jpg,1
train,pos_val_759.jpg,1
train,pos_val_9567.jpg,1
train,neg_val_298.jpg,0
train,neg_train_11187.jpg,0
train,neg_train_7586.jpg,0
train,pos_val_6773.jpg,1
train,pos_val_1306.jpg,1
train,neg_train_8938.jpg,0
train,pos_val_143.jpg,1
train,neg_train_1692.jpg,0
train,neg_train_4215.jpg,0
train,neg_val_1374.jpg,0
train,neg_train_13587.jpg,0
train,neg_train_1729.jpg,0
train,neg_train_4160.jpg,0
train,neg_val_2999.jpg,0
train,neg_train_4169.jpg,0
train,neg_train_10533.jpg,0
train,neg_train_5527.jpg,0
train,neg_train_4426.jpg,0
train,pos_val_7384.jpg,1
train,neg_train_2848.jpg,0
train,neg_train_11560.jpg,0
train,pos_val_290.jpg,1
train,neg_train_4267.jpg,0
train,pos_val_5807.jpg,1
train,neg_train_3271.jpg,0
train,pos_val_8402.jpg,1
train,pos_val_1801.jpg,1
train,pos_val_9276.jpg,1
train,neg_train_7341.jpg,0
train,neg_train_1610.jpg,0
train,neg_train_6438.jpg,0
train,neg_train_11756.jpg,0
train,pos_val_3302.jpg,1
train,neg_train_1503.jpg,0
train,neg_val_2251.jpg,0
train,pos_val_4260.jpg,1
train,pos_val_6771.jpg,1
train,pos_val_2935.jpg,1
train,neg_train_12166.jpg,0
train,neg_train_6949.jpg,0
train,neg_train_4757.jpg,0
train,pos_val_6682.jpg,1
train,pos_val_7118.jpg,1
train,neg_train_133.jpg,0
train,neg_val_160.jpg,0
train,neg_val_2549.jpg,0
train,pos_val_8193.jpg,1
train,neg_train_10128.jpg,0
train,neg_train_13380.jpg,0
train,neg_val_1863.jpg,0
train,pos_val_1696.jpg,1
train,neg_train_13819.jpg,0
train,pos_val_7439.jpg,1
train,neg_train_13023.jpg,0
train,neg_train_10027.jpg,0
train,neg_train_12470.jpg,0
train,neg_train_3273.jpg,0
train,neg_val_211.jpg,0
train,neg_train_11163.jpg,0
train,pos_val_8190.jpg,1
train,neg_train_7164.jpg,0
train,neg_val_2773.jpg,0
train,neg_train_12055.jpg,0
train,neg_train_10035.jpg,0
train,neg_train_7706.jpg,0
train,pos_val_8997.jpg,1
train,neg_train_10764.jpg,0
train,neg_train_4312.jpg,0
train,pos_val_219.jpg,1
train,neg_train_1004.jpg,0
train,pos_val_1994.jpg,1
train,neg_val_449.jpg,0
train,neg_train_10697.jpg,0
train,neg_train_13979.jpg,0
train,neg_train_7715.jpg,0
train,neg_train_13827.jpg,0
train,neg_train_1405.jpg,0
train,pos_val_2797.jpg,1
train,pos_val_6464.jpg,1
train,neg_train_3192.jpg,0
train,neg_train_8621.jpg,0
train,neg_train_11226.jpg,0
train,pos_val_3044.jpg,1
train,neg_val_219.jpg,0
train,neg_val_1490.jpg,0
train,pos_val_5089.jpg,1
train,neg_train_13230.jpg,0
train,neg_train_7746.jpg,0
train,neg_train_3171.jpg,0
train,neg_train_13546.jpg,0
train,neg_train_5124.jpg,0
train,neg_train_1905.jpg,0
train,neg_train_5058.jpg,0
train,neg_train_6994.jpg,0
train,neg_train_11079.jpg,0
train,neg_train_8427.jpg,0
train,neg_val_1778.jpg,0
train,pos_val_9383.jpg,1
train,neg_val_2542.jpg,0
train,neg_train_2022.jpg,0
train,neg_train_312.jpg,0
train,pos_val_5663.jpg,1
train,neg_train_11012.jpg,0
train,pos_val_7555.jpg,1
train,neg_val_1865.jpg,0
train,neg_train_7021.jpg,0
train,neg_train_3632.jpg,0
train,neg_train_6212.jpg,0
train,pos_val_1666.jpg,1
train,neg_train_12031.jpg,0
train,neg_train_5259.jpg,0
train,neg_train_1478.jpg,0
train,neg_train_148.jpg,0
train,neg_train_3276.jpg,0
train,neg_train_10393.jpg,0
train,pos_val_8515.jpg,1
train,pos_val_9201.jpg,1
train,pos_val_3904.jpg,1
train,neg_train_3555.jpg,0
train,neg_val_1926.jpg,0
train,pos_val_2840.jpg,1
train,pos_val_5822.jpg,1
train,pos_val_624.jpg,1
train,pos_val_9076.jpg,1
train,pos_val_8183.jpg,1
train,pos_val_1310.jpg,1
train,neg_train_3520.jpg,0
train,neg_train_13894.jpg,0
train,neg_val_1587.jpg,0
train,pos_val_8507.jpg,1
train,pos_val_8428.jpg,1
train,pos_val_8035.jpg,1
train,neg_train_4079.jpg,0
train,pos_val_9457.jpg,1
train,neg_train_3532.jpg,0
train,pos_val_5158.jpg,1
train,pos_val_6526.jpg,1
train,neg_train_8241.jpg,0
train,neg_train_13995.jpg,0
train,neg_train_10627.jpg,0
train,neg_train_1919.jpg,0
train,neg_val_1152.jpg,0
train,neg_val_453.jpg,0
train,neg_train_412.jpg,0
train,neg_train_9248.jpg,0
train,neg_train_9814.jpg,0
train,pos_val_7132.jpg,1
train,neg_train_6844.jpg,0
train,pos_val_4571.jpg,1
train,pos_val_8328.jpg,1
train,neg_train_3556.jpg,0
train,pos_val_6911.jpg,1
train,pos_val_225.jpg,1
train,neg_train_1911.jpg,0
train,neg_train_8065.jpg,0
train,neg_val_288.jpg,0
train,pos_val_8561.jpg,1
train,neg_train_4813.jpg,0
train,pos_val_267.jpg,1
train,neg_train_1028.jpg,0
train,pos_val_8832.jpg,1
train,neg_train_1030.jpg,0
train,neg_train_13868.jpg,0
train,neg_val_1209.jpg,0
train,neg_train_2474.jpg,0
train,neg_val_1576.jpg,0
train,neg_train_4604.jpg,0
train,pos_val_1123.jpg,1
train,neg_train_1403.jpg,0
train,pos_val_1125.jpg,1
train,neg_train_10888.jpg,0
train,neg_train_1777.jpg,0
train,neg_train_7548.jpg,0
train,neg_train_8716.jpg,0
train,pos_val_653.jpg,1
train,neg_train_4302.jpg,0
train,neg_train_12586.jpg,0
train,neg_train_449.jpg,0
train,neg_train_7425.jpg,0
train,neg_train_8282.jpg,0
train,pos_val_3819.jpg,1
train,pos_val_3725.jpg,1
train,neg_train_132.jpg,0
train,neg_val_807.jpg,0
train,pos_val_1912.jpg,1
train,neg_train_7278.jpg,0
train,neg_train_8904.jpg,0
train,neg_train_1904.jpg,0
train,neg_train_4314.jpg,0
train,pos_val_9488.jpg,1
train,neg_train_6312.jpg,0
train,neg_val_2051.jpg,0
train,neg_train_2942.jpg,0
train,pos_val_7078.jpg,1
train,neg_train_5118.jpg,0
train,neg_train_2266.jpg,0
train,pos_val_1897.jpg,1
train,neg_train_10558.jpg,0
train,neg_train_2871.jpg,0
train,pos_val_6181.jpg,1
train,pos_val_8322.jpg,1
train,neg_train_8156.jpg,0
train,neg_train_3891.jpg,0
train,neg_train_5196.jpg,0
train,pos_val_2955.jpg,1
train,neg_train_6924.jpg,0
train,neg_val_2663.jpg,0
train,pos_val_8443.jpg,1
train,pos_val_6888.jpg,1
train,pos_val_7278.jpg,1
train,neg_val_1350.jpg,0
train,pos_val_790.jpg,1
train,pos_val_7710.jpg,1
train,pos_val_4333.jpg,1
train,pos_val_5553.jpg,1
train,pos_val_464.jpg,1
train,neg_train_1752.jpg,0
train,neg_train_3305.jpg,0
train,pos_val_662.jpg,1
train,neg_train_5513.jpg,0
train,neg_val_2165.jpg,0
train,pos_val_8630.jpg,1
train,neg_train_1766.jpg,0
train,neg_train_2584.jpg,0
train,neg_train_1176.jpg,0
train,pos_val_4406.jpg,1
train,neg_train_7626.jpg,0
train,neg_train_12904.jpg,0
train,pos_val_160.jpg,1
train,pos_val_5661.jpg,1
train,pos_val_4445.jpg,1
train,neg_train_8229.jpg,0
train,pos_val_927.jpg,1
train,neg_train_8660.jpg,0
